bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publisher,years_since_publication
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,4.14,0743491688,9780743491686,eng,640,332,38,Pocket Books,17.0
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,074349170X,9780743491709,eng,320,183,16,Star Trek,16.0
17263,Mr Tompkins in Paperback (Canto),George Gamow,4.19,0521447712,9780521447713,en-US,202,580,49,Cambridge University Press,30.0
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,4.19,048624895X,9780486248950,eng,224,958,28,Dover Publications,38.0
17267,The Great Divorce,C.S. Lewis,4.28,0006280560,9790007672386,eng,160,87527,3867,HarperCollins,21.0
17271,The Metaphysics of Star Trek,Richard Hanley,3.82,0465091245,9780465091249,eng,253,306,11,Basic Books,26.0
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,0465099009,9780465099009,eng,180,123,21,Basic Books,18.0
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,4.71,0738209252,9780738209258,en-US,0,21,0,Basic Books,19.0
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,4.8,0738209279,9780738209272,en-US,0,20,0,Basic Books,17.0
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,4.59,0738202835,9780738202839,en-US,12,22,0,Basic Books,19.0
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman,4.63,0805390499,9780805390490,eng,384,716,15,Addison Wesley Publishing Company,18.0
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring,4.42,0786849738,9780786849734,eng,20,12,2,Disney Press,17.0
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke,3.86,0393011836,9780393011838,eng,320,3176,366,W. W. Norton  Company,21.0
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring,4.5,0786855398,9780786855391,eng,24,12,1,Disney Press,17.0
17293,Babies (Baby Einstein),Julie Aigner-Clark,4.0,0786808381,9780786808380,eng,20,31,2,Disney Press,21.0
17294,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman,3.68,078685538X,9780786855384,eng,32,26,4,Disney Press,17.0
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring,4.29,0786849711,9780786849710,eng,12,21,2,Disney Press,17.0
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring,3.7,0786855371,9780786855377,eng,28,26,1,Disney Press,17.0
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein,4.41,0807615323,9780807615324,eng,174,17,0,George Braziller Inc.,19.0
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,1581345275,9781581345278,eng,448,50573,588,Crossway Books,20.0
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1581345283,9781581345285,eng,376,86548,1637,Crossway Books,20.0
17313,The Oath,Frank E. Peretti,4.07,1595540458,9781595540454,eng,576,32,4,Thomas Nelson,18.0
17315,Oath of Swords (War God  #1),David Weber,4.01,1416520864,9781416520863,en-US,576,5582,128,Baen,17.0
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,0671697986,9780671697983,eng,501,6200,183,Baen,34.0
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,0451207645,9780451207647,eng,468,2781,133,Signet,20.0
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,1416508953,9781416508953,eng,570,2774,42,Baen,18.0
17323,A Visitation of Spirits,Randall Kenan,3.76,0375703977,9780375703973,eng,272,449,38,Vintage,23.0
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates,4.31,0975262203,9780975262207,eng,148,126,7,Open Heaven Publications,19.0
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,0061208493,9780061208492,eng,746,925,40,HarperOne,16.0
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis,4.47,0060819227,9780060819224,eng,1840,144,16,HarperOne,16.0
17344,Till We Have Faces: A Myth Retold,C.S. Lewis,4.19,0786198389,9780786198382,eng,9,60,17,Blackstone Publishing,23.0
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,4.27,0345409469,9780345409461,eng,459,50343,2084,Ballantine Books,26.0
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking,4.08,0553077724,9780553077728,eng,194,351,18,Bantam Books,31.0
17355,The Illustrated A Brief History of Time,Stephen Hawking,4.17,0593040597,9780593040591,eng,259,317,38,Bantam,26.0
17356,Brevísima historia del tiempo,Stephen Hawking,4.22,8484326373,9788484326373,spa,198,64,4,Critica (Grijalbo Mondadori),18.0
17360,A First Course in String Theory,Barton Zwiebach,4.16,0521831431,9780521831437,eng,578,189,8,Cambridge University Press,19.0
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne,4.18,0393312763,9780393312768,eng,624,10216,165,W. W. Norton  Company,28.0
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,009917331X,9780099173311,eng,350,1837,178,Vintage,17.0
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,0786177284,9780786177288,eng,356,74,16,Blackstone Audiobooks,26.0
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,0465023940,9780465023943,eng,144,5907,290,Basic Books,18.0
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,4.18,1591855101,9781591855101,spa,292,13,0,Casa Creacion,18.0
17412,Chemistry: The Central Science,Theodore L. Brown,3.88,0130669970,9780130669971,eng,1046,539,16,Prentice Hall,21.0
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,0486651916,9780486651910,eng,404,17,0,Dover Publications,37.0
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,0132431068,9780132431064,en-US,976,110,10,Prentice Hall,23.0
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane,3.78,0130352993,9780130352996,eng,1440,9,1,Benjamin-Cummings Publishing Company,19.0
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry,4.05,1416927832,9781416927839,eng,176,38024,907,Aladdin,17.0
17468,Black Beauty,Anna Sewell,3.96,1402714521,9781402714528,en-US,208,738,74,Sterling,19.0
17473,Black Beauty (Coloring Book),Anna Sewell,3.96,048629272X,9780486292724,eng,48,68,3,Dover Publications,27.0
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,0340796146,9780340796146,eng,256,19173,658,Hodder,22.0
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,0340917547,9780340917541,eng,144,6881,187,Hodder,17.0
17503,The Circus of Adventure,Enid Blyton,4.11,0330244779,9780330244770,eng,192,12,0,Pan,48.0
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest,4.14,9812468234,9789812468239,spa,64,0,0,Berlitz Kids,17.0
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,4.14,981246820X,9789812468208,fre,64,1,0,Berlitz Kids,17.0
17511,The Mystery of the Missing Cat,Gertrude Chandler Warner,3.82,0785759379,9780785759379,eng,119,5,0,Turtleback Books,29.0
17513,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,4.14,2831557437,9782831557434,ger,64,1,0,Berlitz Kids,27.0
17518,The Trolley Car Family,Eleanor Clymer,4.14,0590407325,9780590407328,eng,256,314,46,Scholastic,36.0
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,0316030899,9780316030892,eng,302,19389,382,Little  Brown Books for Young Readers,28.0
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott,3.67,1562926160,9781562926168,eng,122,1195,191,Honor Books,14.0
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott,3.94,1555533078,9781555533076,eng,160,18,5,Northeastern University Press,26.0
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott,3.71,0060004509,9780060004507,eng,32,659,87,HarperCollins Publishers,18.0
17550,Moods,Louisa May Alcott,3.4,0813516706,9780813516707,eng,538,314,48,Rutgers University Press,32.0
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott,3.91,0736805990,9780736805995,eng,32,29,0,Capstone Press,23.0
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder,4.19,0590488120,9780590488129,en-US,289,311,22,Scholastic  Inc.,52.0
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson,4.14,006446234X,9780064462341,eng,32,440,36,HarperCollins,23.0
17582,The Norton Anthology of Short Fiction,Richard Bausch,4.18,0393926117,9780393926118,en-US,1776,663,15,W. W. Norton & Company,17.0
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,3.79,0139567569,9780139567568,eng,362,170,7,Prentice Hall,24.0
17600,Homemade Love,bell hooks,4.18,0786806435,9780786806430,eng,32,222,33,Jump At The Sun,21.0
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,0743456084,9780743456081,eng,188,2574,322,Washington Square Press,19.0
17602,Killing Rage: Ending Racism,bell hooks,4.28,0805050272,9780805050271,eng,288,1987,106,Holt Paperbacks,27.0
17603,Where We Stand: Class Matters,bell hooks,4.18,041592913X,9780415929134,eng,164,1780,142,Routledge,23.0
17607,All About Love: New Visions,bell hooks,4.01,0688168442,9780688168445,eng,240,10928,1144,William Morrow,24.0
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,0807050113,9780807050118,en-US,232,201,21,Beacon Press,21.0
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad,3.98,1565847857,9781565847859,eng,384,659,51,New Press  The,16.0
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,0816634394,9780816634392,eng,272,344,31,Univ Of Minnesota Press,22.0
17619,The Negro,W.E.B. Du Bois,4.32,0812217756,9780812217759,eng,284,29,4,University of Pennsylvania Press,22.0
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,3.95,1594200297,9781594200298,eng,240,102,12,Penguin Press HC  The,19.0
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier,3.87,0029131693,9780029131695,eng,352,41,3,Free Press,28.0
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke,4.42,0160729947,9780160729942,eng,496,239,5,National Park Service,17.0
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,4.01,0380804522,9780380804528,eng,384,313,28,William Morrow Paperbacks,23.0
17643,Before We Were Free,Julia Alvarez,3.87,044023784X,9780440237846,en-US,192,4950,837,Laurel Leaf Library,19.0
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,0385503849,9780385503846,eng,255,8270,755,Nan A. Talese,17.0
17645,The Penelopiad,Margaret Atwood,3.7,1841957178,9781841957173,eng,198,29315,2631,Canongate U.S.,18.0
17646,The Tent,Margaret Atwood,3.7,0385516681,9780385516686,eng,159,5061,519,Nan A. Talese,17.0
17650,The Robber Bride,Margaret Atwood,3.83,0385491034,9780385491037,eng,528,34550,1679,Anchor,25.0
17654,The Moth Diaries,Rachel Klein,3.49,0571219713,9780571219711,eng,245,60,12,Faber & Faber Limited,19.0
17658,Trauma,Graham Masterton,3.55,0451205553,9780451205551,en-GB,224,344,43,Signet,21.0
17671,Liars and Saints,Maile Meloy,3.6,0743261984,9780743261982,eng,272,2270,306,Scribner,19.0
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,0375708138,9780375708138,eng,336,1063,159,Vintage,20.0
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,4.1,140003177X,9781400031771,eng,352,462,78,Vintage,17.0
17679,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,3.73,0805832890,9780805832891,eng,242,9,0,Psychology Press,22.0
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,0060758767,9780060758769,en-US,272,1137,231,Harper Perennial,16.0
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,045146091X,9780451460912,eng,517,91592,2747,Roc,17.0
17686,Diaries  1910-1923,Franz Kafka,4.23,0805209069,9780805209068,eng,521,2090,90,Schocken,14.0
17687,The Metamorphosis,Franz Kafka,3.81,1419172697,9781419172694,en-US,48,395,30,Kessinger Publishing,19.0
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,0684800705,9780684800707,eng,352,13846,193,Scribner,23.0
17690,The Trial,Franz Kafka,3.98,0099428644,9780099428640,eng,255,168300,3724,Vintage,22.0
17691,Franz Kafka: The Complete Stories,Franz Kafka,4.35,0805238638,9780805238631,en-US,486,59,3,Schocken,36.0
17692,The Trial,Franz Kafka,3.98,0805209999,9780805209990,eng,276,4086,372,Schocken Books,24.0
17694,The Zürau Aphorisms,Franz Kafka,3.75,0805212078,9780805212075,eng,160,648,57,Schocken,17.0
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy,4.41,0375411720,9780375411724,eng,848,72,10,Everyman's Library,22.0
17698,The Cossacks,Leo Tolstoy,3.79,0812975049,9780812975048,eng,161,4356,226,Modern Library,17.0
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald,4.26,0142400653,9780142400654,eng,160,4850,138,Puffin Books,19.0
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss,4.16,0060392886,9780060392888,eng,430,436,50,Dey Street Books,22.0
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,0671746065,9780671746063,eng,216,2796,242,Pocket Books,32.0
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll,4.07,0553213458,9780553213454,eng,234,1469,98,Bantam Classics,39.0
17724,The Awakening,Kate Chopin,3.65,0393960579,9780393960570,eng,336,937,72,W. W. Norton & Company,30.0
17726,Go Down  Moses,William Faulkner,3.93,0679732179,9780679732174,eng,365,8289,370,Vintage,32.0
17727,The Books of Magic,Neil Gaiman,4.08,1563890828,9781563890826,eng,200,13850,481,Vertigo,30.0
17728,The House of Mirth,Edith Wharton,3.95,1844082938,9781844082933,eng,351,69014,3180,Virago,17.0
17730,House of Mirth,Edith Wharton,3.95,1600962203,9781600962202,eng,324,220,11,Waking Lion Press,15.0
17733,The House of Mirth,Edith Wharton,3.95,1593081049,9781593081041,eng,359,74,9,Barnes  Noble Classics,20.0
17735,Light (Kefahuchi Tract  #1),M. John Harrison,3.6,0553382950,9780553382952,eng,310,3732,415,Spectra,19.0
17743,Beautiful Evidence,Edward R. Tufte,4.15,0961392177,9780961392178,eng,213,2045,130,Graphics Press LLC,17.0
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,4.08,0961392169,9780961392161,en-US,31,924,65,Graphics Press,17.0
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,4.41,3548256422,9783548256429,ger,354,6,0,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas,21.0
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),Patrick O'Brian,4.45,3548254438,9783548254432,ger,478,8,0,Ullstein Tb,21.0
17766,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,4.1,073931565X,9780739315651,eng,0,1,0,Random House Audio,19.0
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,4.29,039700804X,9780397008049,eng,413,3,0,Lippincott Williams & Wilkins,51.0
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,4.38,3548254357,9783548254357,ger,412,7,0,Ullstein Tb,21.0
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,4.16,0141001828,9780141001821,eng,302,72656,4930,Penguin Books,22.0
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,4.15,0515128554,9780515128550,eng,369,24451,537,Berkley Books,23.0
17783,Corazón de mar (Gallagher  #3),Nora Roberts,4.15,8466307257,9788466307253,spa,396,12,0,Punto de Lectura,21.0
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,3.98,0312300336,9780312300333,eng,320,513,70,Picador,21.0
17798,Fads and Fallacies in the Name of Science,Martin Gardner,4.06,0486203948,9780486203942,eng,384,1022,46,Dover Publications (NY),66.0
17799,South of the Border  West of the Sun,Haruki Murakami,3.87,0099448572,9780099448570,eng,190,59657,2612,Vintage,17.0
17800,Dance Dance Dance,Haruki Murakami,4.04,0099448769,9780099448761,eng,393,50169,2117,Vintage,21.0
17803,After Dark,Haruki Murakami,3.7,0307265838,9780307265838,eng,191,80308,4506,Knopf Publishing Group,16.0
17804,Vintage Murakami,Haruki Murakami,4.03,1400033969,9781400033966,eng,182,740,41,Vintage Books USA,19.0
17807,Gravitation #2,Maki Murakami,3.99,848449487X,9788484494874,spa,208,10,0,Ediciones Glénat España,19.0
17828,The Master and Margarita,Mikhail Bulgakov,4.3,1411683056,9781411683051,eng,332,493,47,Lulu Press,17.0
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,5.0,0533017424,9780533017423,eng,202,4,0,Vantage Press,48.0
17837,Мастер и Маргарита,Mikhail Bulgakov,4.3,5040019521,9785040019526,rus,640,10,1,Эксмо,19.0
17841,Foucault's Pendulum,Umberto Eco,3.89,015603297X,9780156032971,eng,623,46598,2074,Mariner Books,16.0
17845,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,3.72,0743464796,9780743464796,eng,288,183,25,Washington Square Press,19.0
17846,The House of Mirth,Edith Wharton,3.95,1593081537,9781593081539,eng,348,360,67,Barnes  Noble Classics,19.0
17850,The House of Mirth,Edith Wharton,3.95,0814749763,9780814749760,eng,335,10,0,New York University Press,46.0
17861,The Family Trade (The Merchant Princes  #1),Charles Stross,3.52,0765348217,9780765348210,eng,308,4691,355,Tor Fantasy,18.0
17862,Toast  and Other Stories,Charles Stross,3.8,0809556030,9780809556038,eng,247,935,34,Cosmos Books (OH),18.0
17863,Accelerando,Charles Stross,3.88,0441014151,9780441014156,eng,415,16527,971,Ace Books,17.0
17866,Glasshouse,Charles Stross,3.87,0441014038,9780441014033,en-US,335,8975,464,Ace Books,17.0
17867,The Hidden Family (The Merchant Princes  #2),Charles Stross,3.57,0765352052,9780765352057,eng,309,3344,127,Tor Fantasy,17.0
17872,Lobsters,Charles Stross,3.83,1884612466,9781884612466,eng,1,158,5,AudioText,18.0
17873,Antibodies,Charles Stross,3.46,1884612474,9781884612473,eng,1,67,4,AudioText,18.0
17876,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,Fyodor Dostoyevsky,4.18,0451529553,9780451529558,eng,233,71824,1607,Signet,19.0
17877,The House of the Dead,Fyodor Dostoyevsky,4.05,0486434095,9780486434094,eng,247,11252,399,Dover Publications,19.0
